OPE ID,School,City,State,Zip Code,Full Address,lat,lon,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,avg_loans_originated,# of Disbursements,$ of Disbursements,avg_loans_disbursed
1282,SAN JOSE CITY COLLEGE,SAN JOSE,CA,95128,SAN JOSE CA 95128 ,37.32,-121.95,Public,Total,180,180,854400,4746.666667,180,427200,2373.333333
1155,SAN JOSE STATE UNIVERSITY,SAN JOSE,CA,95192,SAN JOSE CA 95192 ,37.34,-121.88,Public,Total,105946,108047,859486875,7954.750016,108047,444517453,4114.111942
2660,SAN JUAN COLLEGE,FARMINGTON,NM,87402,FARMINGTON NM 87402 ,36.77,-108.14,Public,Total,3582,3634,12826458,3529.570171,3634,6415479,1765.404238
42364,SANDRA ACADEMY OF SALON SERVICES,NEW TAZEWELL,TN,37825,NEW TAZEWELL TN 37825 ,36.45,-83.59,Proprietary,Total,160,160,537932,3362.075,160,268932,1680.825
26200,SANDUSKY CAREER CENTER,SANDUSKY,OH,44870,SANDUSKY OH 44870 ,41.44,-82.74,Public,Total,336,336,1080204,3214.892857,336,540188,1607.702381
1284,SANTA ANA COLLEGE,SANTA ANA,CA,92706,SANTA ANA CA 92706 ,33.77,-117.88,Public,Total,96,96,306000,3187.5,96,106000,1104.166667
42501,SANTA BARBARA AND VENTURA COLLEGES OF LAW (THE),VENTURA,CA,93003,VENTURA CA 93003 ,34.26,-119.21,Private-Nonprofit,Total,1938,1938,34827548,17970.871,1966,17587850,8946.007121
25779,SANTA BARBARA BUSINESS COLLEGE,BAKERSFIELD,CA,93309,BAKERSFIELD CA 93309 ,35.37,-119.05,Proprietary,Total,108,108,431784,3998,128,158144,1235.5
25780,SANTA BARBARA BUSINESS COLLEGE,SANTA MARIA,CA,93454,SANTA MARIA CA 93454 ,34.96,-120.44,Proprietary,Total,48,48,235892,4914.416667,48,81748,1703.083333
1285,SANTA BARBARA CITY COLLEGE,SANTA BARBARA,CA,93109,SANTA BARBARA CA 93109 ,34.40,-119.71,Public,Total,5607,5703,28662086,5025.790987,5703,14321937,2511.29879
1326,SANTA CLARA UNIVERSITY,SANTA CLARA,CA,95053,SANTA CLARA CA 95053 ,37.35,-121.94,Private-Nonprofit,Total,38967,40415,690706362,17090.3467,40429,295018403,7297.19763
1519,SANTA FE COLLEGE,GAINESVILLE,FL,32606,GAINESVILLE FL 32606 ,29.69,-82.39,Public,Total,25900,25915,111883786,4317.336909,26075,40523616,1554.117584
1286,SANTA MONICA COLLEGE,SANTA MONICA,CA,90405,SANTA MONICA CA 90405 ,34.01,-118.47,Public,Total,1025,1025,8540096,8331.800976,1025,4270048,4165.900488
1287,SANTA ROSA JUNIOR COLLEGE - SANTA ROSA,SANTA ROSA,CA,95401,SANTA ROSA CA 95401 ,38.44,-122.72,Public,Total,612,612,2857424,4668.993464,612,1427420,2332.385621
36957,SANTIAGO CANYON COLLEGE,ORANGE,CA,92869,ORANGE CA 92869 ,33.81,-117.80,Public,Total,80,80,424000,5300,80,106000,1325
2813,SARAH LAWRENCE COLLEGE,BRONXVILLE,NY,10708,BRONXVILLE NY 10708 ,40.94,-73.83,Private-Nonprofit,Total,13862,13902,111095856,7991.35779,13902,57726186,4152.365559
1752,SAUK VALLEY COMMUNITY COLLEGE,DIXON,IL,61021,DIXON IL 61021 ,41.83,-89.49,Public,Total,1388,1456,5214844,3581.623626,1456,2618032,1798.098901
1590,SAVANNAH STATE UNIVERSITY,SAVANNAH,GA,31404,SAVANNAH GA 31404 ,32.06,-81.06,Public,Total,43772,47879,223025018,4658.096827,47971,111656101,2327.575014
23141,SCHILLER INTERNATIONAL UNIVERSITY,LARGO,FL,33770,LARGO FL 33770 ,27.92,-82.79,Proprietary,Total,249,249,1971238,7916.618474,249,1014498,4074.289157
25332,SCHOOL OF ARCHITECTURE AT TALIESIN (THE),SCOTTSDALE,AZ,85261,SCOTTSDALE AZ 85261 ,33.47,-111.92,Private-Nonprofit,Total,70,70,724374,10348.2,70,378462,5406.6
30323,SCHOOL OF AUTOMOTIVE MACHINISTS & TECHNOLOGY,HOUSTON,TX,77055,HOUSTON TX 77055 ,29.79,-95.53,Proprietary,Total,110,122,544465,4462.827869,122,272240,2231.47541
31090,SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA,RALEIGH,NC,27614,RALEIGH NC 27614 ,35.97,-78.63,Proprietary,Total,87,87,537444,6177.517241,87,184688,2122.850575
42070,SCHOOL OF MISSIONARY AVIATION TECHNOLOGY,IONIA,MI,48846,IONIA MI 48846 ,42.98,-85.10,Private-Nonprofit,Total,136,136,649316,4774.382353,136,324660,2387.205882
1753,SCHOOL OF THE ART INSTITUTE OF CHICAGO,CHICAGO,IL,60603,CHICAGO IL 60603 ,41.88,-87.63,Private-Nonprofit,Total,24537,26306,289274173,10996.50928,26306,149470256,5681.983426
7468,SCHOOL OF VISUAL ARTS,NEW YORK,NY,10010,NEW YORK NY 10010 ,40.74,-73.99,Proprietary,Total,478,478,9232300,19314.43515,676,5388698,7971.446746
2315,SCHOOLCRAFT COLLEGE,LIVONIA,MI,48152,LIVONIA MI 48152 ,42.44,-83.37,Public,Total,52,52,304000,5846.153846,84,265000,3154.761905
3610,SCHREINER UNIVERSITY,KERRVILLE,TX,78028,KERRVILLE TX 78028 ,30.05,-99.14,Private-Nonprofit,Total,12849,13113,73046027,5570.504614,13113,35313248,2692.995348
8304,SCOTTSDALE COMMUNITY COLLEGE,SCOTTSDALE,AZ,85250,SCOTTSDALE AZ 85250 ,33.53,-111.92,Public,Total,4803,5051,19127824,3786.938032,5051,9571040,1894.880222
1174,SCRIPPS COLLEGE,CLAREMONT,CA,91711,CLAREMONT CA 91711 ,34.11,-117.70,Private-Nonprofit,Total,1329,1329,12756091,9598.262603,1329,6319813,4755.314522
42580,SEATTLE FILM INSTITUTE,SEATTLE,WA,98119,SEATTLE WA 98119 ,47.64,-122.38,Proprietary,Total,382,382,3834896,10038.99476,382,1278284,3346.293194
3788,SEATTLE PACIFIC UNIVERSITY,SEATTLE,WA,98119,SEATTLE WA 98119 ,47.64,-122.38,Private-Nonprofit,Total,26125,26741,184958468,6916.662354,26741,62322936,2330.613515
3790,SEATTLE UNIVERSITY,SEATTLE,WA,98122,SEATTLE WA 98122 ,47.61,-122.31,Private-Nonprofit,Total,43544,44161,572545481,12964.95734,44233,240388435,5434.594873
3178,SEMINOLE STATE COLLEGE,SEMINOLE,OK,74818,SEMINOLE OK 74818 ,35.24,-96.67,Public,Total,3021,3045,12731050,4180.968801,3425,6883701,2009.839708
1520,SEMINOLE STATE COLLEGE OF FLORIDA,SANFORD,FL,32773,SANFORD FL 32773 ,28.76,-81.26,Public,Total,22491,24343,100883020,4144.231196,24351,50469548,2072.586259
31065,SENTARA COLLEGE OF HEALTH SCIENCES,CHESAPEAKE,VA,23320,CHESAPEAKE VA 23320 ,36.79,-76.23,Private-Nonprofit,Total,4069,4069,36893675,9067.01278,4069,17314578,4255.241583
42176,SESSIONS COLLEGE FOR PROFESSIONAL DESIGN,TEMPE,AZ,85281,TEMPE AZ 85281 ,33.42,-111.92,Proprietary,Total,552,552,2121904,3844.028986,552,1060996,1922.094203
2632,SETON HALL UNIVERSITY,SOUTH ORANGE,NJ,7079,SOUTH ORANGE NJ 7079 ,40.75,-74.26,Private-Nonprofit,Total,69519,70423,890317930,12642.43117,70438,450972419,6402.402382
3362,SETON HILL UNIVERSITY,GREENSBURG,PA,15601,GREENSBURG PA 15601 ,40.30,-79.50,Private-Nonprofit,Total,22700,23155,141426962,6107.836839,23155,90477022,3907.450745
42259,SETTING THE STANDARD BARBERING AND NATURAL HAIR ACADEMY,SHREVEPORT,LA,71109,SHREVEPORT LA 71109 ,32.48,-93.81,Proprietary,Total,60,60,247872,4131.2,60,123936,2065.6
8228,SEWARD COUNTY COMMUNITY COLLEGE,LIBERAL,KS,67901,LIBERAL KS 67901 ,37.10,-100.91,Public,Total,520,520,2432000,4676.923077,588,1270000,2159.863946
6578,SHARON REGIONAL SCHOOL OF NURSING,SHARON,PA,16146,SHARON PA 16146 ,41.23,-80.50,Proprietary,Total,280,280,1239288,4426.028571,280,503124,1796.871429
1289,SHASTA COLLEGE,REDDING,CA,96049,REDDING CA 96049 ,35.72,-79.83,Public,Total,2728,2728,12447612,4562.907625,2728,6211880,2277.082111
2962,SHAW UNIVERSITY,RALEIGH,NC,27601,RALEIGH NC 27601 ,35.78,-78.64,Private-Nonprofit,Total,10213,10508,59628241,5674.556624,10508,29800099,2835.943947
34534,SHAWNEE BEAUTY COLLEGE,SHAWNEE,OK,74801,SHAWNEE OK 74801 ,35.30,-96.93,Proprietary,Total,28,28,53864,1923.714286,28,26936,962
9942,SHAWNEE STATE UNIVERSITY,PORTSMOUTH,OH,45662,PORTSMOUTH OH 45662 ,38.74,-82.97,Public,Total,24499,25215,124403978,4933.72905,25235,62429435,2473.922528
26166,SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN,ROCHESTER,NY,14617,ROCHESTER NY 14617 ,43.25,-77.61,Proprietary,Total,24,24,142752,5948,24,71376,2974
41304,SHEAR EXCELLENCE HAIR ACADEMY,TAMPA,FL,33614,TAMPA FL 33614 ,27.97,-82.52,Proprietary,Total,360,360,1272004,3533.344444,400,671996,1679.99
42095,SHEAR FINESSE BEAUTY ACADEMY,JACKSONVILLE,FL,32225,JACKSONVILLE FL 32225 ,30.34,-81.46,Proprietary,Total,40,40,72000,1800,80,72000,900
41894,SHEAR LEARNING ACADEMY OF COSMETOLOGY,DECATUR,IL,62523,DECATUR IL 62523 ,39.84,-88.95,Proprietary,Total,80,80,324000,4050,80,162000,2025
42818,SHEAR PERFECTION ACADEMY OF COSMETOLOGY,NASHVILLE,TN,37211,NASHVILLE TN 37211 ,36.09,-86.74,Proprietary,Total,192,192,720540,3752.8125,192,360228,1876.1875
3737,SHENANDOAH UNIVERSITY,WINCHESTER,VA,22601,WINCHESTER VA 22601 ,39.17,-78.16,Private-Nonprofit,Total,45341,46438,547941642,11799.42379,47174,286988211,6083.609849
3822,SHEPHERD UNIVERSITY,SHEPHERDSTOWN,WV,25443,SHEPHERDSTOWN WV 25443 ,39.43,-77.80,Public,Total,22138,22825,129130964,5657.435444,22825,67895744,2974.621862
41730,SHEPHERDS THEOLOGICAL SEMINARY,CARY,NC,27518,CARY NC 27518 ,35.75,-78.76,Private-Nonprofit,Total,154,154,2031120,13189.09091,154,1014720,6589.090909
42596,SHILOH UNIVERSITY,KALONA,IA,52247,KALONA IA 52247 ,41.49,-91.71,Private-Nonprofit,Total,78,78,919506,11788.53846,78,316274,4054.794872
3326,SHIPPENSBURG UNIVERSITY,SHIPPENSBURG,PA,17257,SHIPPENSBURG PA 17257 ,40.07,-77.53,Public,Total,62868,64448,373002720,5787.653923,64528,192896784,2989.350112
3791,SHORELINE COMMUNITY COLLEGE,SEATTLE,WA,98133,SEATTLE WA 98133 ,47.72,-122.34,Public,Total,1885,1885,8061751,4276.790981,1885,3265050,1732.122016
1105,SHORTER COLLEGE,NORTH LITTLE ROCK,AR,72114,NORTH LITTLE ROCK AR 72114 ,34.76,-92.29,Private-Nonprofit,Total,1744,1756,9003788,5127.441913,1776,2500536,1407.959459
1591,SHORTER UNIVERSITY,ROME,GA,30165,ROME GA 30165 ,34.26,-85.17,Private-Nonprofit,Total,13222,13744,75743611,5511.031068,13744,38412047,2794.822977
2816,SIENA COLLEGE,LOUDONVILLE,NY,12211,LOUDONVILLE NY 12211 ,42.68,-73.75,Private-Nonprofit,Total,35627,35642,200125173,5614.86934,35784,102609204,2867.460429
2316,SIENA HEIGHTS UNIVERSITY,ADRIAN,MI,49221,ADRIAN MI 49221 ,41.90,-84.06,Private-Nonprofit,Total,13988,14565,78020524,5356.712942,14580,35154773,2411.164129
1290,SIERRA COLLEGE,ROCKLIN,CA,95677,ROCKLIN CA 95677 ,38.79,-121.21,Public,Total,3091,3091,15271112,4940.508573,3099,7655612,2470.349145
9192,SIERRA NEVADA COLLEGE,INCLINE VILLAGE,NV,89451,INCLINE VILLAGE NV 89451 ,39.25,-119.95,Private-Nonprofit,Total,2791,2839,35976558,12672.26418,2939,17088404,5814.359986
2208,SIMMONS UNIVERSITY,BOSTON,MA,2115,BOSTON MA 2115 ,42.34,-71.09,Private-Nonprofit,Total,49116,49211,564435704,11469.70604,49211,358417731,7283.284855
1887,SIMPSON COLLEGE,INDIANOLA,IA,50125,INDIANOLA IA 50125 ,41.36,-93.56,Private-Nonprofit,Total,14791,14815,71021269,4793.875734,14815,37077323,2502.688019
1291,SIMPSON UNIVERSITY,REDDING,CA,96003,REDDING CA 96003 ,40.63,-122.37,Private-Nonprofit,Total,5723,5786,38814833,6708.405289,5786,18861833,3259.908918
3119,SINCLAIR COMMUNITY COLLEGE,DAYTON,OH,45402,DAYTON OH 45402 ,39.76,-84.21,Public,Total,44926,45081,151577554,3362.337881,45081,75979092,1685.390564
8860,SIT,BRATTLEBORO,VT,5301,BRATTLEBORO VT 5301 ,42.85,-72.56,Private-Nonprofit,Total,132,132,3070222,23259.25758,132,1122498,8503.772727
3792,SKAGIT VALLEY COLLEGE,MOUNT VERNON,WA,98273,MOUNT VERNON WA 98273 ,48.43,-122.34,Public,Total,2016,2028,9343592,4607.293886,2731,4004338,1466.253387
2814,SKIDMORE COLLEGE,SARATOGA SPRINGS,NY,12866,SARATOGA SPRINGS NY 12866 ,43.08,-73.81,Private-Nonprofit,Total,12028,12043,70993843,5895.029727,12103,36251398,2995.240684
41455,SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS,SANDY,UT,84094,SANDY UT 84094 ,40.55,-111.87,Proprietary,Total,679,679,2060299,3034.313697,907,1206209,1329.888644
38295,SKINWORKS SCHOOL OF ADVANCED SKINCARE,SALT LAKE CITY,UT,84115,SALT LAKE CITY UT 84115 ,40.74,-111.91,Proprietary,Total,392,392,1253316,3197.234694,392,656224,1674.040816
7713,SKYLINE COLLEGE,SAN BRUNO,CA,94066,SAN BRUNO CA 94066 ,37.64,-122.42,Public,Total,211,223,1108325,4970.067265,223,554170,2485.067265
3327,SLIPPERY ROCK UNIVERSITY,SLIPPERY ROCK,PA,16057,SLIPPERY ROCK PA 16057 ,41.07,-80.05,Public,Total,88994,92359,565951352,6127.733648,94427,292893458,3101.79777
2209,SMITH COLLEGE,NORTHAMPTON,MA,1063,NORTHAMPTON MA 1063 ,42.32,-72.63,Private-Nonprofit,Total,9353,9449,56175019,5945.075564,9449,28350881,3000.410731
1038,SNEAD STATE COMMUNITY COLLEGE,BOAZ,AL,35957,BOAZ AL 35957 ,34.22,-86.16,Public,Total,3709,3753,15528856,4137.718092,3753,7810368,2081.09992
3679,SNOW COLLEGE,EPHRAIM,UT,84627,EPHRAIM UT 84627 ,39.34,-111.56,Public,Total,8821,8821,30183370,3421.762839,9889,16740346,1692.824957
38144,SOKA UNIVERSITY OF AMERICA,ALISO VIEJO,CA,92656,ALISO VIEJO CA 92656 ,33.57,-117.71,Private-Nonprofit,Total,476,476,3292057,6916.086134,476,1645986,3457.953782
1292,SOLANO COMMUNITY COLLEGE,FAIRFIELD,CA,94534,FAIRFIELD CA 94534 ,38.24,-122.08,Public,Total,436,436,2019508,4631.899083,444,1017764,2292.261261
38913,SOMA INSTITUTE - THE NATIONAL SCHOOL OF CLINICAL MASSAGE THERAPY,CHICAGO,IL,60604,CHICAGO IL 60604 ,41.88,-87.63,Proprietary,Total,696,696,3080188,4425.557471,696,1540100,2212.787356
1997,SOMERSET COMMUNITY COLLEGE,SOMERSET,KY,42501,SOMERSET KY 42501 ,37.09,-84.61,Public,Total,13384,13416,46747292,3484.443351,13424,23361932,1740.310787
1156,SONOMA STATE UNIVERSITY,ROHNERT PARK,CA,94928,ROHNERT PARK CA 94928 ,38.35,-122.72,Public,Total,34543,34989,243320358,6954.195833,35108,124156505,3536.416344
42449,SONORAN DESERT INSTITUTE,SCOTTSDALE,AZ,85258,SCOTTSDALE AZ 85258 ,33.58,-111.93,Proprietary,Total,4588,4624,19269776,4167.3391,4932,9986932,2024.925385
25973,SOUTH BAYLO UNIVERSITY,ANAHEIM,CA,92801,ANAHEIM CA 92801 ,33.84,-117.94,Private-Nonprofit,Total,505,505,7842950,15530.59406,505,2268440,4491.960396
3446,SOUTH CAROLINA STATE UNIVERSITY,ORANGEBURG,SC,29117,ORANGEBURG SC 29117 ,33.48,-80.86,Public,Total,20585,20761,142000261,6839.760175,20917,71578892,3422.043888
5424,SOUTH CENTRAL CAREER CENTER,WEST PLAINS,MO,65775,WEST PLAINS MO 65775 ,36.73,-91.86,Public,Total,300,300,975696,3252.32,300,487932,1626.44
5537,SOUTH CENTRAL COLLEGE,NORTH MANKATO,MN,56003,NORTH MANKATO MN 56003 ,44.19,-94.05,Public,Total,8927,9275,37730143,4067.939946,9275,18870837,2034.59159
4938,SOUTH COLLEGE,KNOXVILLE,TN,37909,KNOXVILLE TN 37909 ,35.95,-84.02,Proprietary,Total,37532,37855,273605079,7227.713089,41827,100084832,2392.828364
3470,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,RAPID CITY,SD,57701,RAPID CITY SD 57701 ,44.06,-103.23,Public,Total,17253,17372,91655445,5276.044497,17666,48153978,2725.799728
3471,SOUTH DAKOTA STATE UNIVERSITY,BROOKINGS,SD,57007,BROOKINGS SD 57007 ,44.30,-96.78,Public,Total,79946,81034,421762997,5204.765864,81291,218487705,2687.72318
32643,SOUTH FLORIDA BIBLE COLLEGE AND THEOLOGICAL SEMINARY,DEERFIELD BEACH,FL,33441,DEERFIELD BEACH FL 33441 ,26.32,-80.08,Private-Nonprofit,Total,899,899,4585048,5100.164627,899,1574939,1751.878754
36614,SOUTH FLORIDA INSTITUTE OF TECHNOLOGY,MIAMI,FL,33135,MIAMI FL 33135 ,25.77,-80.24,Proprietary,Total,3440,3452,17487296,5065.844728,3528,8790956,2491.767574
1522,SOUTH FLORIDA STATE COLLEGE,AVON PARK,FL,33825,AVON PARK FL 33825 ,27.58,-81.49,Public,Total,1324,1324,5202656,3929.498489,1324,2385020,1801.374622
1592,SOUTH GEORGIA STATE COLLEGE,DOUGLAS,GA,31533,DOUGLAS GA 31533 ,31.51,-82.85,Public,Total,9278,9573,38153020,3985.482085,9588,19066456,1988.574885
12929,SOUTH HILLS BEAUTY ACADEMY,PITTSBURGH,PA,15216,PITTSBURGH PA 15216 ,40.40,-80.05,Proprietary,Total,370,370,915006,2472.989189,657,689522,1049.500761
13263,SOUTH HILLS SCHOOL OF BUSINESS & TECHNOLOGY,STATE COLLEGE,PA,16801,STATE COLLEGE PA 16801 ,40.79,-77.86,Proprietary,Total,4574,4682,21476173,4586.965613,4682,7191502,1535.989321
39563,SOUTH LOUISIANA COMMUNITY COLLEGE,LAFAYETTE,LA,70506,LAFAYETTE LA 70506 ,30.22,-92.06,Public,Total,29943,29943,133674285,4464.291654,29979,67177219,2240.8092
3611,SOUTH PLAINS COLLEGE,LEVELLAND,TX,79336,LEVELLAND TX 79336 ,33.55,-102.37,Public,Total,20711,20726,87040804,4199.594905,20726,38570107,1860.952765
5372,SOUTH PUGET SOUND COMMUNITY COLLEGE,OLYMPIA,WA,98512,OLYMPIA WA 98512 ,47.06,-122.82,Public,Total,4576,4588,19940712,4346.275501,6404,8506660,1328.335415
41468,SOUTH TEXAS TRAINING CENTER,SAN BENITO,TX,78586,SAN BENITO TX 78586 ,26.13,-97.63,Proprietary,Total,292,292,849712,2909.972603,292,424884,1455.082192
13039,SOUTH UNIVERSITY,SAVANNAH,GA,31406,SAVANNAH GA 31406 ,32.00,-81.14,Proprietary,Total,32870,33120,384246416,11601.643,43914,172066361,3918.257526
5271,SOUTHCENTRAL KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,BOWLING GREEN,KY,42101,BOWLING GREEN KY 42101 ,37.00,-86.44,Public,Total,6984,7072,25635090,3624.871324,7072,12829279,1814.094881
1998,SOUTHEAST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,CUMBERLAND,KY,40823,CUMBERLAND KY 40823 ,36.98,-82.99,Public,Total,2432,2468,8313216,3368.401945,2468,4167436,1688.588331
30709,SOUTHEAST MISSOURI HOSPITAL COLLEGE OF NURSING AND HEALTH SCIENCES,CAPE GIRARDEAU,MO,63703,CAPE GIRARDEAU MO 63703 ,37.31,-89.57,Private-Nonprofit,Total,1164,1164,6748116,5797.350515,1164,3473719,2984.294674
2501,SOUTHEAST MISSOURI STATE UNIVERSITY,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU MO 63701 ,37.33,-89.50,Public,Total,63225,66117,355442714,5375.965546,66117,183308248,2772.482841
40363,SOUTHEAST TEXAS CAREER INSTITUTE,SILSBEE,TX,77656,SILSBEE TX 77656 ,30.34,-94.15,Proprietary,Total,224,236,840092,3559.711864,236,420096,1780.067797
31239,SOUTHEASTERN COLLEGE,WEST PALM BEACH,FL,33411,WEST PALM BEACH FL 33411 ,26.71,-80.16,Proprietary,Total,5493,5704,26923661,4720.136921,6168,14059532,2279.431258
42739,SOUTHEASTERN ESTHETICS INSTITUTE,COLUMBIA,SC,29201,COLUMBIA SC 29201 ,33.97,-81.01,Proprietary,Total,689,689,2562844,3719.657475,721,1352552,1875.938974
35553,SOUTHEASTERN INSTITUTE,CHARLOTTE,NC,28217,CHARLOTTE NC 28217 ,35.18,-80.89,Proprietary,Total,1625,1637,8266478,5049.772755,1637,4154158,2537.665241
35554,SOUTHEASTERN INSTITUTE,NORTH CHARLESTON,SC,29406,NORTH CHARLESTON SC 29406 ,32.98,-80.07,Proprietary,Total,1127,1127,6296212,5586.700976,1147,3177535,2770.300785
37464,SOUTHEASTERN INSTITUTE,COLUMBIA,SC,29210,COLUMBIA SC 29210 ,34.01,-81.07,Proprietary,Total,730,730,3737956,5120.487671,750,1889272,2519.029333
2024,SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA,70402,HAMMOND LA 70402 ,30.52,-90.47,Public,Total,68941,70847,358351248,5058.100526,71006,181871824,2561.358533
3179,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY,DURANT,OK,74701,DURANT OK 74701 ,34.01,-96.39,Public,Total,22472,22472,230022387,10235.95528,22472,88221838,3925.856088
1521,SOUTHEASTERN UNIVERSITY,LAKELAND,FL,33801,LAKELAND FL 33801 ,28.04,-81.95,Private-Nonprofit,Total,33602,33796,239698018,7092.496686,33796,100916652,2986.053142
3518,SOUTHERN ADVENTIST UNIVERSITY,COLLEGEDALE,TN,37315,COLLEGEDALE TN 37315 ,35.06,-85.08,Private-Nonprofit,Total,19387,19715,127193387,6451.604717,19715,58334085,2958.868121
1107,SOUTHERN ARKANSAS UNIVERSITY,MAGNOLIA,AR,71754,MAGNOLIA AR 71754 ,33.28,-93.23,Public,Total,15440,15696,127713194,8136.671381,16353,65780460,4022.531646
7738,SOUTHERN ARKANSAS UNIVERSITY TECH,CAMDEN,AR,71701,CAMDEN AR 71701 ,33.58,-92.83,Public,Total,1876,1876,5274484,2811.558635,1876,2622564,1397.955224
41812,SOUTHERN CALIFORNIA HEALTH INSTITUTE (SOCHI),RESEDA,CA,91335,RESEDA CA 91335 ,34.21,-118.54,Proprietary,Total,623,623,3322780,5333.515249,623,1661390,2666.757624
31136,SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY,ANAHEIM,CA,92801,ANAHEIM CA 92801 ,33.84,-117.94,Proprietary,Total,4149,4209,14697784,3491.989546,4823,6703790,1389.962679
33323,SOUTHERN CALIFORNIA SEMINARY,EL CAJON,CA,92019,EL CAJON CA 92019 ,32.80,-116.90,Private-Nonprofit,Total,878,878,9691622,11038.29385,878,3270198,3724.599089
1229,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,WHITTIER,CA,90604,WHITTIER CA 90604 ,33.94,-118.02,Private-Nonprofit,Total,14598,21538,192875194,8955.111617,21538,192180126,8922.839911
30353,SOUTHERN CAREERS INSTITUTE,AUSTIN,TX,78704,AUSTIN TX 78704 ,30.24,-97.76,Proprietary,Total,21228,22116,96445501,4360.892612,22240,48494184,2180.493885
3517,SOUTHERN COLLEGE OF OPTOMETRY,MEMPHIS,TN,38104,MEMPHIS TN 38104 ,35.14,-90.03,Private-Nonprofit,Total,6486,6486,180938440,27896.76842,8704,98242540,11287.05653
1406,SOUTHERN CONNECTICUT STATE UNIVERSITY,NEW HAVEN,CT,6515,NEW HAVEN CT 6515 ,37.31,-122.05,Public,Total,85248,91314,546049618,5979.911273,91314,275722237,3019.495773
5621,SOUTHERN CRESCENT TECHNICAL COLLEGE,GRIFFIN,GA,30223,GRIFFIN GA 30223 ,33.24,-84.27,Public,Total,7080,7080,29968572,4232.849153,7864,12039420,1530.953713
1758,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,CARBONDALE,IL,62901,CARBONDALE IL 62901 ,37.72,-89.22,Public,Total,82359,84540,688438917,8143.351278,84540,366837077,4339.213118
1759,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,EDWARDSVILLE,IL,62026,EDWARDSVILLE IL 62026 ,38.80,-89.99,Public,Total,85186,87967,711732612,8090.90468,87967,391190881,4447.018552
5525,SOUTHERN MAINE COMMUNITY COLLEGE,SOUTH PORTLAND,ME,4106,SOUTH PORTLAND ME 4106 ,43.63,-70.24,Public,Total,11781,11781,44941346,3814.731008,11781,22396099,1901.035481
3613,SOUTHERN METHODIST UNIVERSITY,DALLAS,TX,75275,DALLAS TX 75275 ,41.33,-75.98,Private-Nonprofit,Total,57637,59088,1103140484,18669.45038,60144,529575323,8805.123088
3149,SOUTHERN NAZARENE UNIVERSITY,BETHANY,OK,73008,BETHANY OK 73008 ,35.51,-97.63,Private-Nonprofit,Total,19970,20069,161325536,8038.543824,20069,88631182,4416.322786
2580,SOUTHERN NEW HAMPSHIRE UNIVERSITY,MANCHESTER,NH,3106,MANCHESTER NH 3106 ,42.99,-71.46,Private-Nonprofit,Total,343532,343860,1948050364,5665.242727,343860,554536071,1612.679785
12870,SOUTHERN STATE COMMUNITY COLLEGE,HILLSBORO,OH,45133,HILLSBORO OH 45133 ,39.23,-83.61,Public,Total,3881,3881,14732109,3795.95697,3893,6871697,1765.141793
39035,SOUTHERN TECHNICAL COLLEGE,ORLANDO,FL,32809,ORLANDO FL 32809 ,28.44,-81.40,Proprietary,Total,11041,11065,40008850,3615.802079,13802,16529832,1197.640342
42133,SOUTHERN TEXAS CAREERS ACADEMY,MCALLEN,TX,78504,MCALLEN TX 78504 ,26.27,-98.24,Proprietary,Total,152,176,471268,2677.659091,184,244672,1329.73913
1040,SOUTHERN UNION STATE COMMUNITY COLLEGE,WADLEY,AL,36276,WADLEY AL 36276 ,33.13,-85.57,Public,Total,11668,12215,47965832,3926.797544,12215,24061742,1969.851985
2025,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,BATON ROUGE,LA,70813,BATON ROUGE LA 70813 ,30.43,-91.18,Public,Total,89431,93224,757799370,8128.801274,93252,385315734,4131.983593
2026,SOUTHERN UNIVERSITY AT NEW ORLEANS,NEW ORLEANS,LA,70126,NEW ORLEANS LA 70126 ,30.02,-90.02,Public,Total,15890,15996,127722860,7984.674919,16030,63936614,3988.559825
7686,SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY,SHREVEPORT,LA,71107,SHREVEPORT LA 71107 ,32.49,-93.78,Public,Total,16841,17196,48789181,2837.240114,17244,23703266,1374.580492
3678,SOUTHERN UTAH UNIVERSITY,CEDAR CITY,UT,84720,CEDAR CITY UT 84720 ,37.67,-113.10,Public,Total,31779,31779,165791320,5217.008716,31779,91952930,2893.512382
